address,symbol,name,decimals,tokenType
0x69457a1c9ec492419344da01daf0df0e0369d5d0,FJO,Fjord Foundry,18,ERC20
0x000000007a58f5f58e697e51ab0357bc9e260a04,CNV,Concave,18,ERC20
0xba5bde662c17e2adff1075610382b9b691296350,RARE,SuperRare,18,ERC20
0xe60779cc1b2c1d0580611c526a8df0e3f870ec48,USH,unshETHing_Token,18,ERC20
0x9609b540e5dedddb147abbf9812ade06b1e61b2c,MICKEY,Steamboat Willie,18,ERC20
0x33abe795f9c1b6136608c36db211bd7590f5fdae,WOLF,Landwolf,18,ERC20
0xc00e94cb662c3520282e6f5717214004a7f26888,COMP,Compound,18,ERC20
0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,Curve DAO Token,18,ERC20
0x227c7df69d3ed1ae7574a1a7685fded90292eb48,MILADY,Milady Maker,18,ERC20
0x1559fa1b8f28238fd5d76d9f434ad86fd20d1559,EDEN,Eden,18,ERC20
0x24c19f7101c1731b85f1127eaa0407732e36ecdd,SGT,Sharedstake.finance,18,ERC20
0x4bdcb66b968060d9390c1d12bd29734496205581,ACQ,Acquire.Fi,18,ERC20
0xa95c5ebb86e0de73b4fb8c47a45b792cfea28c23,SDL,stake.link,18,ERC20
0x64d91f12ece7362f91a6f8e7940cd55f05060b92,ASH,Burn,18,ERC20
0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,VITA,VitaDAO Token,18,ERC20
0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,AURA,Aura,18,ERC20
0x93c9175e26f57d2888c7df8b470c9eea5c0b0a93,BCUBE,b-cube.ai Token,18,ERC20
0xf5264e1673c9365e7c5d4d1d8b440bbf131ff435,vitalek,vitalek buteren,18,ERC20
0x5a98fcbea516cf06857215779fd812ca3bef1b32,LDO,Lido DAO Token,18,ERC20
0x7ae1d57b58fa6411f32948314badd83583ee0e8c,PAPER,Paper,18,ERC20
0xa35923162c49cf95e6bf26623385eb431ad920d3,TURBO,Turbo,18,ERC20
0xf05e58fcea29ab4da01a495140b349f8410ba904,clevCVX,CLever CVX,18,ERC20
0x23894dc9da6c94ecb439911caf7d337746575a72,JAM,Geojam,18,ERC20
0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3,HXRO,Hxro,18,ERC20
0x5f64ab1544d28732f0a24f4713c2c8ec0da089f0,DEXTF,DEXTF Token,18,ERC20
0x7f0c8b125040f707441cad9e5ed8a8408673b455,NEBO,CSP DAO,18,ERC20
0xd417144312dbf50465b1c641d016962017ef6240,CQT,Covalent Query Token,18,ERC20
0x2863a328a0b7fc6040f11614fa0728587db8e353,multibtc3CRV-f,Curve.fi Factory USD Metapool: multiBTC+WBTC/sBTC,18,ERC20
0x5f98805a4e8be255a32880fdec7f6728c6568ba0,LUSD,LUSD Stablecoin,18,ERC20
0xa0246c9032bc3a600820415ae600c6388619a14d,FARM,FARM Reward Token,18,ERC20
0xf519381791c03dd7666c142d4e49fd94d3536011,ASIA,ASIA COIN,18,ERC20
0xbc544207ff1c5b2bc47a35f745010b603b97e99e,AI,AI PIN,18,ERC20
0xec67005c4e498ec7f55e092bd1d35cbc47c91892,MLN,Melon Token,18,ERC20
0x38e68a37e401f7271568cecaac63c6b1e19130b4,BANANA,Banana,18,ERC20
0x01ba67aac7f75f647d94220cc98fb30fcc5105bf,LYRA,Lyra Token,18,ERC20
0x120a3879da835a5af037bb2d1456bebd6b54d4ba,RVST,Revest,18,ERC20
0x198d7387fa97a73f05b8578cdeff8f2a1f34cd1f,wjAURA,Wrapped Jones AURA,18,ERC20
0xdd69db25f6d620a7bad3023c5d32761d353d3de9,GETH,Goerli ETH,18,ERC20
0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,COW,CoW Protocol Token,18,ERC20
0x21413c119b0c11c5d96ae1bd328917bc5c8ed67e,GENE,GenomesDAO,18,ERC20
0x6100dd79fcaa88420750dcee3f735d168abcb771,OS,Ethereans,18,ERC20
0xef3a930e1ffffacd2fc13434ac81bd278b0ecc8d,FIS,StaFi,18,ERC20
0x0001a500a6b18995b03f44bb040a5ffc28e45cb0,OLAS,Autonolas,18,ERC20
0x5e3346444010135322268a4630d2ed5f8d09446c,LOC,LockChain,18,ERC20
0x74232704659ef37c08995e386a2e26cc27a8d7b1,STRK,Strike Token,18,ERC20
0xad038eb671c44b853887a7e32528fab35dc5d710,DBR,Dola Borrowing Right,18,ERC20
0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,STG,StargateToken,18,ERC20
0x67466be17df832165f8c80a5a120ccc652bd7e69,WOLF,Landwolf,18,ERC20
0x470c8950c0c3aa4b09654bc73b004615119a44b5,KIZUNA,KIZUNA,18,ERC20
0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,FTX Token,FTT,18,ERC20
0x15f74458ae0bfdaa1a96ca1aa779d715cc1eefe4,GRAI,Gravita Debt Token,18,ERC20
0x6f6382f241e3c6ee0e9bee2390d91a73adc0afff,TMNT,Teenage Mutant Ninja Turtles,18,ERC20
0x1294f4183763743c7c9519bec51773fb3acd78fd,FI,Fideum,18,ERC20
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,ENS,Ethereum Name Service,18,ERC20
0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,PUNDIX,Pundi X Token,18,ERC20
0x44709a920fccf795fbc57baa433cc3dd53c44dbe,RADAR,DappRadar,18,ERC20
0xcd46d92c46be1dbbd5ccc497e95611abe9d507bc,FACE,ChainFaces,18,ERC20
0xfe3e6a25e6b192a42a44ecddcd13796471735acf,REEF,Reef.finance,18,ERC20
0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,ALT,AltLayer Token,18,ERC20
0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,CTSI,Cartesi Token,18,ERC20
0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,Mask Network,18,ERC20
0xb3ad645db386d7f6d753b2b9c3f4b853da6890b8,CTR,Concentrator Token,18,ERC20
0xc5f0f7b66764f6ec8c8dff7ba683102295e16409,FDUSD,First Digital USD,18,ERC20
0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,GODS,Gods Unchained,18,ERC20
0x839be37eb440c394b5fd0a67b45009b1a7e5620a,GAIN,GAIN,18,ERC20
0xe5018913f2fdf33971864804ddb5fca25c539032,OLM,OpenLM RevShare Token,18,ERC20
0xb23d80f5fefcddaa212212f028021b41ded428cf,PRIME,Prime,18,ERC20
0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,MUSE,Muse,18,ERC20
0xba100000625a3754423978a60c9317c58a424e3d,BAL,Balancer,18,ERC20
0x5ac34c53a04b9aaa0bf047e7291fb4e8a48f2a18,NAI,Nuklai Token,18,ERC20
0x8e3a59427b1d87db234dd4ff63b25e4bf94672f4,KEP,Kelp Earned Point,18,ERC20
0x4591dbff62656e7859afe5e45f6f47d3669fbb28,mkUSD,Prisma mkUSD,18,ERC20
0x788d86e00ab31db859c3d6b80d5a9375801d7f2a,TENET,TENET,18,ERC20
0x24fcfc492c1393274b6bcd568ac9e225bec93584,MAVIA,Heroes of Mavia,18,ERC20
0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,ESD,Empty Set Dollar,18,ERC20
0xcfcffe432a48db53f59c301422d2edd77b2a88d7,TEXAN,TEXAN Token,18,ERC20
0xbf5495efe5db9ce00f80364c8b423567e58d2110,ezETH,Renzo Restaked ETH,18,ERC20
0xcce4c7348a208aba0a5b1e3bfadb96222f051662,pBASED,BasedAI pod,18,ERC20
0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,NMR,Numeraire,18,ERC20
0x429881672b9ae42b8eba0e26cd9c73711b891ca5,PICKLE,PickleToken,18,ERC20
0x616e8bfa43f920657b3497dbf40d6b1a02d4608d,auraBAL,Aura BAL,18,ERC20
0x669c01caf0edcad7c2b8dc771474ad937a7ca4af,WMINIMA,Wrapped Minima,18,ERC20
0x875773784af8135ea0ef43b5a374aad105c5d39e,IDLE,Idle,18,ERC20
0x8d137e3337eb1b58a222fef2b2cc7c423903d9cf,SQGL,Chromie Squiggle,18,ERC20
0xbc396689893d065f41bc2c6ecbee5e0085233447,PERP,Perpetual,18,ERC20
0xcda16f62a8d3127ea0aebfacb221c1cc41b8e488,MINUTE,720 Minutes,18,ERC20
0xd23ac27148af6a2f339bd82d0e3cff380b5093de,SI,SIREN,18,ERC20
0xff20817765cb7f73d4bde2e66e067e58d11095c2,AMP,Amp,18,ERC20
0xf94e7d0710709388bce3161c32b4eea56d3f91cc,DSync,Destra Network,18,ERC20
0xba0dda8762c24da9487f5fa026a9b64b695a07ea,OX,OX Coin,18,ERC20
0x9ca98c8b217c3b45074834908555d36af2ac6449,SABR,SatsBridge,18,ERC20
0x27460aac4b005de72e2326bd8391c27fb41780f8,WINR,JustBet,18,ERC20
0x514910771af9ca656af840dff83e8264ecf986ca,LINK,ChainLink Token,18,ERC20
0x626e8036deb333b408be468f951bdb42433cbf18,AIOZ,AIOZ Network,18,ERC20
0xde8cd13b812bcd82218754a740b27e76ec1e86ad,TRESTLE,Trestle,18,ERC20
0xcdb4a8742ed7d0259b51e3454c46c9d6c48d5e88,GPT,GPT Protocol,18,ERC20
0x40a7df3df8b56147b781353d379cb960120211d7,MOBY,MobyToken,18,ERC20
0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,gOHM,Governance OHM,18,ERC20
0x2e9d63788249371f1dfc918a52f8d799f4a38c94,TOKE,Tokemak,18,ERC20
0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e,DRGN,Dragon,18,ERC20
0x4dfae3690b93c47470b03036a17b23c1be05127c,PEPE,Pepe,18,ERC20
0x808507121b80c02388fad14726482e061b8da827,PENDLE,Pendle,18,ERC20
0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,yearn.finance,18,ERC20
0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,DUSK,Dusk Network,18,ERC20
0xbbc2ae13b23d715c30720f079fcd9b4a74093505,ERN,@EthernityChain $ERN Token,18,ERC20
0xd101dcc414f310268c37eeb4cd376ccfa507f571,RSC,ResearchCoin,18,ERC20
0x0e192d382a36de7011f795acc4391cd302003606,FST,Futureswap Token,18,ERC20
0x2de509bf0014ddf697b220be628213034d320ece,DBI,Dont Buy Inu,18,ERC20
0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,RAD,Radicle,18,ERC20
0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce,BEAM,Beam,18,ERC20
0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,agEUR,agEUR,18,ERC20
0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,Frax Share,18,ERC20
0x375abb85c329753b1ba849a601438ae77eec9893,PDT,Paragons DAO Token,18,ERC20
0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,ACX,Across Protocol Token,18,ERC20
0x470ebf5f030ed85fc1ed4c2d36b9dd02e77cf1b7,TEMPLE,Temple,18,ERC20
0x5026f006b85729a8b14553fae6af249ad16c9aab,WOJAK,Wojak Coin,18,ERC20
0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,alUSD,Alchemix USD,18,ERC20
0xeec2be5c91ae7f8a338e1e5f3b5de49d07afdc81,DPX,Dopex Governance Token,18,ERC20
0xfae103dc9cf190ed75350761e95403b7b8afa6c0,rswETH,rswETH,18,ERC20
0x703f249015718088cc390f1b9d8f681135732507,KET,Ryoshi Afterparty,18,ERC20
0x38e382f74dfb84608f3c1f10187f6bef5951de93,MUBI,MUBI,18,ERC20
0x3845badade8e6dff049820680d1f14bd3903a5d0,SAND,SAND,18,ERC20
0x61a35258107563f6b6f102ae25490901c8760b12,kitty,Kitty Inu,18,ERC20
0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,cvxCRV,Convex CRV,18,ERC20
0x686f2404e77ab0d9070a46cdfb0b7fecdd2318b0,LORDS,Lords,18,ERC20
0x2a8e1e676ec238d8a992307b495b45b3feaa5e86,OUSD,Origin Dollar,18,ERC20
0xf920e4f3fbef5b3ad0a25017514b769bdc4ac135,BAX,BABB BAX,18,ERC20
0xc52fafdc900cb92ae01e6e4f8979af7f436e2eb2,SEXY,Settled ETHXY Token,18,ERC20
0xed1167b6dc64e8a366db86f2e952a482d0981ebd,LBR,Lybra,18,ERC20
0xbe042e9d09cb588331ff911c2b46fd833a3e5bd6,PEPE,Pepe,18,ERC20
0x180dae91d6d56235453a892d2e56a3e40ba81df8,DOJO,DOJO,18,ERC20
0x6c3f90f043a72fa612cbac8115ee7e52bde6e490,3Crv,Curve.fi DAI/USDC/USDT,18,ERC20
0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY,18,ERC20
0x8a854288a5976036a725879164ca3e91d30c6a1b,GET,Guaranteed Entrance Token,18,ERC20
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,MKR,"",18,ERC20
0xc57d533c50bc22247d49a368880fb49a1caa39f7,PTF,PowerTrade Fuel Token,18,ERC20
0xfcc5c47be19d06bf83eb04298b026f81069ff65b,yCRV,Yearn CRV,18,ERC20
0xb478c6245e3d85d6ec3486b62ea872128d562541,$LOOT,LootBot,18,ERC20
0xb53ecf1345cabee6ea1a65100ebb153cebcac40f,O,Childhoods End,18,ERC20
0x4a029f7bcf33acb03547d8fa7be840347973e24e,MAZZE,MAZZE,18,ERC20
0x25931894a86d47441213199621f1f2994e1c39aa,CGPT,ChainGPT,18,ERC20
0x31429d1856ad1377a8a0079410b297e1a9e214c2,ANGLE,ANGLE,18,ERC20
0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,DODO,DODO bird,18,ERC20
0x6b175474e89094c44da98b954eedeac495271d0f,DAI,Dai Stablecoin,18,ERC20
0x7420b4b9a0110cdc71fb720908340c03f9bc03ec,JASMY,JasmyCoin,18,ERC20
0x15d94ec1c8e98812dac23bf6a341bd6c83e4cb11,RICE,Simple Grain,18,ERC20
0x8ab2ff0116a279a99950c66a12298962d152b83c,ORDS,Ordiswap,18,ERC20
0x15b7c0c907e4c6b9adaaaabc300c08991d6cea05,GEL,Gelato Network Token,18,ERC20
0x6810e776880c02933d47db1b9fc05908e5386b96,GNO,Gnosis Token,18,ERC20
0xc719d010b63e5bbf2c0551872cd5316ed26acd83,DIP,Decentralized Insurance Protocol,18,ERC20
0xf3b9569f82b18aef890de263b84189bd33ebe452,CAW,A Hunters Dream,18,ERC20
0x7f3b4b68ca0238f387d8b1a8fbc002d0e6d4cd5b,KERMIT,Kermit,18,ERC20
0x3b9be07d622accaed78f479bc0edabfd6397e320,LSS,Lossless Token,18,ERC20
0x5eca7b975e34567d9460fa613013a7a6993ad185,BS,Blacksmith Token,18,ERC20
0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,SSV,SSV Token,18,ERC20
0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,Liquid staked Ether 2.0,18,ERC20
0xb8c77482e45f1f44de1745f52c74426c631bdd52,BNB,BNB,18,ERC20
0xb90b2a35c65dbc466b04240097ca756ad2005295,BOBO,BOBO,18,ERC20
0xd1b5651e55d4ceed36251c61c50c889b36f6abb5,sdCRV,Stake DAO CRV,18,ERC20
0xd38bb40815d2b0c2d2c866e0c72c5728ffc76dd9,SIS,Symbiosis,18,ERC20
0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,ID,Everest ID,18,ERC20
0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,RLB,Rollbit Coin,18,ERC20
0x89deb6c8918a42457bd6ddbcaaf979216c4d774c,HAI,HapticAI,18,ERC20
0x5faa989af96af85384b8a938c2ede4a7378d9875,GAL,Project Galaxy,18,ERC20
0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,BONE SHIBASWAP,18,ERC20
0xa1d0e215a23d7030842fc67ce582a6afa3ccab83,YFII,YFII.finance,18,ERC20
0x857ffc55b1aa61a7ff847c82072790cae73cd883,EEFI,Elastic Finance Token,18,ERC20
0x02f92800f57bcd74066f5709f1daa1a4302df875,PEAS,Peapods,18,ERC20
0x365accfca291e7d3914637abf1f7635db165bb09,FXN,FXN Token,18,ERC20
0x04fa0d235c4abf4bcf4787af4cf447de572ef828,UMA,UMA Voting Token v1,18,ERC20
0x27c70cd1946795b66be9d954418546998b546634,LEASH,DOGE KILLER,18,ERC20
0x427a03fb96d9a94a6727fbcfbba143444090dd64,PIXL,PIXL,18,ERC20
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,Wrapped Ether,18,ERC20
0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,GTC,Gitcoin,18,ERC20
0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,ETH2x-FLI,ETH 2x Flexible Leverage Index,18,ERC20
0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BAND,BandToken,18,ERC20
0xbb1ee07d6c7baeb702949904080eb61f5d5e7732,DINU,Dogey-Inu,18,ERC20
0xc0f9bd5fa5698b6505f643900ffa515ea5df54a9,DONUT,Donut,18,ERC20
0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,aETHc,aEthereum,18,ERC20
0x40fd72257597aa14c7231a7b1aaa29fce868f677,XOR,Sora Token,18,ERC20
0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,Convex Token,18,ERC20
0x949d48eca67b17269629c7194f4b727d4ef9e5d6,MC,Merit Circle,18,ERC20
0x0b7f0e51cd1739d6c96982d55ad8fa634dd43a9c,DMT,DMT,18,ERC20
0x0100546f2cd4c9d97f798ffc9755e47865ff7ee6,alETH,Alchemix ETH,18,ERC20
0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,VOW,Vow,18,ERC20
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,MANA,Decentraland MANA,18,ERC20
0x2e2364966267b5d7d2ce6cd9a9b5bd19d9c7c6a9,VOICE,NIX Bridge Token,18,ERC20
0x40803cea2b2a32bda1be61d3604af6a814e70976,SPOOL,Spool DAO Token,18,ERC20
0x77571a64342667f7818520ef004b2b91f47a266b,SNM,SnailMoon,18,ERC20
0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,GLM,Golem Network Token,18,ERC20
0x710287d1d39dcf62094a83ebb3e736e79400068a,ENQAI,enqAI,18,ERC20
0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,Mog,Mog Coin,18,ERC20
0x402f878bdd1f5c66fdaf0fababcf74741b68ac36,sdFXS,Stake DAO FXS,18,ERC20
0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,MARSH,UnmarshalToken,18,ERC20
0x9ae380f0272e2162340a5bb646c354271c0f5cfc,CNC,Conic Finance Token,18,ERC20
0xade00c28244d5ce17d72e40330b1c318cd12b7c3,ADX,AdEx Network,18,ERC20
0xb9d99c33ea2d86ec5ec6b8a4dd816ebba64404af,K21,k21.kanon.art,18,ERC20
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,Auction,Bounce Token,18,ERC20
0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,Synthetix Network Token,18,ERC20
0xce246eea10988c495b4a90a905ee9237a0f91543,VCX,VaultCraft,18,ERC20
0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,AKRO,Akropolis,18,ERC20
0xa444ec96ee01bb219a44b285de47bf33c3447ad5,LEOX,LEOX,18,ERC20
0x2f573070e6090b3264fe707e2c9f201716f123c7,MUMU,Mumu,18,ERC20
0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,FWB,Friends With Benefits Pro,18,ERC20
0x674c6ad92fd080e4004b2312b45f796a192d27a0,USDN,Neutrino USD,18,ERC20
0x67d85a291fcdc862a78812a3c26d55e28ffb2701,ASX,Asymetrix Governance Token,18,ERC20
0x6f222e04f6c53cc688ffb0abe7206aac66a8ff98,ROKO,ROKO,18,ERC20
0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,GLQ,GraphLinq,18,ERC20
0xa35bd2246978dfbb1980dff8ff0f5834335dfdbc,REMIO,Remilio Babies,18,ERC20
0xd33526068d116ce69f19a9ee46f0bd304f21a51f,RPL,Rocket Pool Protocol,18,ERC20
0x8c85f830bea7d21c71cbd0047aa6de0d7acf3262,RNG,RuniGun,18,ERC20
0x61b34a012646cd7357f58ee9c0160c6d0021fa41,ELO,ELOSYS,18,ERC20
0x3593d125a4f7849a1b059e64f4517a86dd60c95d,OM,MANTRA DAO,18,ERC20
0x1495bc9e44af1f8bcb62278d2bec4540cf0c05ea,DEAI,Zero1 Token,18,ERC20
0xa9e8acf069c58aec8825542845fd754e41a9489a,pepecoin,pepeCoin,18,ERC20
0xb528edbef013aff855ac3c50b381f253af13b997,AEVO,Aevo,18,ERC20
0x6f259637dcd74c767781e37bc6133cd6a68aa161,HT,HuobiToken,18,ERC20
0x967da4048cd07ab37855c090aaf366e4ce1b9f48,OCEAN,Ocean Token,18,ERC20
0x408e41876cccdc0f92210600ef50372656052a38,REN,Republic Token,18,ERC20
0x6243d8cea23066d098a15582d81a598b4e8391f4,FLX,Flex Ungovernance Token,18,ERC20
0xbaac2b4491727d78d2b78815144570b9f2fe8899,DOG,The Doge NFT,18,ERC20
0xba61baa1d96c2f4e25205b331306507bcaea4677,lp-yPRISMA,LP Yearn PRISMA Vault,18,ERC20
0x652c0e3d583a43c6230eb2a8e9c9634e0ded7765,FURIE,Matt Furie,18,ERC20
0x111111517e4929d3dcbdfa7cce55d30d4b6bc4d6,ICHI,ICHI,18,ERC20
0x6b0b3a982b4634ac68dd83a4dbf02311ce324181,ALI,Artificial Liquid Intelligence Token,18,ERC20
0x6bb61215298f296c55b19ad842d3df69021da2ef,DOP,Drops Ownership Power,18,ERC20
0x78132543d8e20d2417d8a07d9ae199d458a0d581,LINU,Luna Inu,18,ERC20
0xc0db17bc219c5ca8746c29ee47862ee3ad742f4a,SCOTTY,Scotty AI,18,ERC20
0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,APU,Apu Apustaja,18,ERC20
0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,INV,Inverse DAO,18,ERC20
0xccccb68e1a848cbdb5b60a974e07aae143ed40c3,TOPIA,TOPIA,18,ERC20
0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54,HAPI,HAPI,18,ERC20
0xf951e335afb289353dc249e82926178eac7ded78,swETH,swETH,18,ERC20
0x57e114b691db790c35207b2e685d4a43181e6061,ENA,ENA,18,ERC20
